date,MKTB,DRF,MKTBD,CRF,VAL,CRY,MOMB,LTREVB,DUR,HMLB,STREVB,SZE,DEF,TERM,PEADB,MOMBS,BAB,CMA,CMAs,CPTLT,FIN,HML,HML_DEV,HMLs,LIQ,LTREV,MGMT,MKTS,MKTSs,MOMS,PEAD,PERF,QMJ,RMW,RMWs,R_IA,R_ROE,SMB,SMBs,STREV
31/12/2013,-0.000603429,0.00412465,0.014711193,0.008031211,0.002117742,0.006860907,-0.000422161,-0.002335066,0.002619287,-0.000609241,0.002359482,-0.00375436,0.0209,-0.0207,0.002378645,-0.0004525,0.002780397,0.0009,0.006,0.003585396,0.001565321,-0.0002,-0.005092755,0.0023,-0.0026124,-0.0105,0.003737364,0.0281,0.0113,0.0002,-0.009074087,-0.000101068,-0.014515252,-0.0046,-0.008,0.007392,-0.001739,-0.0045,-0.0071,0.0135
31/01/2014,0.017868908,0.021881426,-0.008806144,-0.015898706,-0.001590535,0.013263128,-0.013424847,-0.008707704,0.025166653,0.004583027,0.000258797,0.008057959,-0.0217,0.0548,-0.001498487,-0.002763098,0.020520096,-0.0142,0.0019,-0.019670457,-0.054412369,-0.0207,-0.00901427,0.0013,0.03020922,0.0116,-0.020255867,-0.0332,0.0028,0.0171,0.001025277,-0.02151466,-0.030237136,-0.0388,-0.0336,-0.002918,-0.023112,0.0058,0.0044,0.0033
28/02/2014,0.012102067,0.018682556,0.008982971,0.004885753,0.003666273,0.012403248,8.63E-05,-0.004531384,0.01668585,0.004359193,0.000315812,-0.004989104,0.0094,0.0074,0.000237797,0.002264753,-0.001849569,-0.0045,-0.0026,0.012461101,-0.007352286,-0.0031,-0.009496538,-0.006,-0.00833639,-0.013,-0.006524378,0.0465,0.0117,0.0207,0.015084352,0.014841152,-0.009207,-0.0023,-0.0045,-0.006297,-0.014762,0.0014,-0.0089,-0.0019
31/03/2014,0.000374718,0.003178255,0.003346175,0.001715377,-0.00072888,0.004702523,0.002352347,-0.00263976,0.004652319,-0.001613889,-0.003628531,0.00272506,-0.0001,0.0063,0.001325929,0.000615173,0.015768829,0.0192,0.0164,-0.00070899,0.057375508,0.0493,0.034415816,0.0454,0.03075002,0.0291,0.028468194,0.0043,0.0188,-0.0329,-0.015243108,-0.002739101,0.014340509,0.0213,0.0116,0.027038,0.017701,-0.0109,-0.0007,0.0266
30/04/2014,0.011070749,0.014807558,0.00279329,-0.005168643,0.000787693,0.009142976,0.011376501,-0.001633614,0.015174996,0.00039359,-0.007256094,0.000276442,-0.0021,0.0181,-1.98E-05,-0.001515336,0.002061429,0.0102,0.0064,-0.02249513,0.02402967,0.0117,0.024334649,0.0154,-0.05019774,0.0013,0.015339707,-0.0019,-0.0071,-0.0389,-0.030485349,0.002011454,0.002166901,0.0348,0.0215,0.008015,0.010756,-0.0412,-0.0266,-0.021
31/05/2014,0.013379202,0.01574161,-0.000538553,-0.003937297,0.002016763,0.009344493,0.013661673,-0.00396694,0.01718896,-0.000314758,-0.016067603,0.002631981,-0.0091,0.0279,0.000854597,-0.001215314,0.010631235,-0.01,-0.0109,0.009591862,-0.003918966,-0.0013,-0.004387289,0.0045,0.00282337,-0.007,-0.003010194,0.0206,0.0207,0.0087,0.006205368,0.010710104,0.000800466,0.0005,0.0014,-0.009378,-0.006562,-0.0189,-0.022,0.0047
30/06/2014,0.002474296,0.003468224,0.004554672,0.008208761,0.002197051,0.004172784,0.002092476,-0.001556799,0.003221732,0.000865155,-0.00264738,-0.000819857,0.0045,-0.0025,0.001008995,-0.000834281,-0.003846795,-0.02,-0.0133,-0.009892085,-0.040581443,-0.007,-0.002620486,-0.0045,0.01510531,0.004,-0.022774592,0.0261,0.0068,0.0069,0.000561511,-0.031410551,-0.017144341,-0.0189,-0.0195,-0.026584,-0.025842,0.0311,0.0229,-0.0052
31/07/2014,-0.00379122,-0.002058086,-0.004296503,-0.01108542,0.000978058,-0.000568592,0.00195142,0.001455037,0.001072954,-0.001269973,0.001890474,0.004612018,-0.0033,0.0057,-0.000115412,0.002089331,0.010097349,0.0052,-0.0016,0.026684373,0.01339575,0.0003,0.002015574,-0.005,-0.00351686,0.0028,0.023307852,-0.0204,-0.005,-0.0012,0.005902308,0.016412652,0.010046493,0.0089,0.0135,0.007158,0.011954,-0.0429,-0.0293,0.0266
31/08/2014,0.014939876,0.018714822,-0.002374456,-0.005427599,0.00180473,0.015051089,0.021587529,-0.001885434,0.022527062,-0.003552635,0.003205153,-0.003403051,-0.0013,0.0369,0.000366433,0.001551867,0.017115704,-0.007,-0.0025,0.029037487,-0.013875057,-0.0045,-0.009906331,0.0035,0.00304132,-0.0135,-0.005941432,0.0424,0.0245,0.0082,-0.011044607,0.000150384,-0.002183031,-0.0064,-0.0055,-0.009247,0.001376,0.0031,-0.0052,0.0161
30/09/2014,-0.014601187,-0.023639323,-0.006696503,-0.007758601,-0.001763634,-0.016187547,-0.013424385,0.001538985,-0.018949462,-0.001763984,0.02253938,0.004941667,-0.0101,-0.017,0.000237347,-0.00035419,0.024718441,-0.0051,-0.0024,0.008758317,0.026904915,-0.0134,-0.025028761,-0.0157,0.02116621,-0.0109,0.015767581,-0.0197,0.0287,0.005,0.030194314,0.021585625,0.036316115,0.013,0.0117,-0.003101,0.030633,-0.0372,-0.0281,-0.0019
31/10/2014,0.010208126,0.007450428,-0.003068248,-0.002230822,0.000518418,0.004164652,0.010161956,-0.004419963,0.013467318,-0.004691195,0.014554075,-0.004706106,-0.0075,0.03,0.002914792,0.001652173,0.020956004,-0.0011,-0.0003,0.011723953,0.015135497,-0.0181,-0.024238965,-0.0052,0.04243696,-0.0322,0.008154737,0.0252,0.0639,-0.0006,0.024820651,0.008245012,0.04179663,-0.0057,-0.0011,0.005283,0.016899,0.0373,0.0076,-0.026
30/11/2014,0.004624186,0.002384105,-0.009651572,-0.015289208,0.00012982,0.001811198,0.00952541,-0.001890182,0.00516838,-0.006219763,-0.008083092,0.001941416,-0.0113,0.0286,0.000939839,0.003520243,0.023654016,0.0027,-0.0049,0.011359513,0.02955132,-0.0309,-0.030298955,-0.0117,0.00220884,-0.0157,0.029606656,0.0255,0.0463,0.0069,0.018249867,0.037839745,0.02828718,0.015,0.0113,0.003424,0.025253,-0.0228,-0.0314,-0.0329
31/12/2014,-0.001255448,-0.000792437,-0.00583146,-0.022105437,-0.008701533,-0.000511869,0.017000556,0.000105096,0.011702737,-0.012937704,-0.005800744,-0.002391408,-0.0107,0.029,0.003852823,0.009101208,0.002951326,0.0096,0.0153,-0.003006293,-0.008366536,0.0227,-0.000263957,0.0257,0.02586454,0.0046,0.009556855,-0.0006,0.0116,0.0112,0.021199863,-0.00057535,0.004446001,-0.0122,-0.0131,0.004723,-0.006556,0.0286,0.0084,-0.0101
31/01/2015,0.027291419,0.039026293,-0.014039428,-0.026442103,-0.004743005,0.018748403,0.03188113,0.002027525,0.04009358,-0.010526571,-0.023815027,0.002199024,-0.011,0.0709,0.005732433,0.007309527,0.026091624,-0.0165,-0.0048,-0.095960681,0.014179219,-0.0358,-0.039118605,0.0023,-0.01673274,-0.0334,-0.007914982,-0.0311,0.005,0.0384,-0.00204786,0.027734128,-0.01082132,0.0161,0.0016,-0.010726,-0.003707,-0.0092,-0.0047,-0.0042
28/02/2015,-0.005399497,-0.010646252,0.020519921,0.040464143,0.007493579,-0.000208117,-0.025345552,-0.004529944,-0.019251098,0.01894595,0.023848432,-0.004153036,0.0203,-0.0523,-0.005277564,-0.009795446,-0.020764759,-0.0182,-0.0153,0.07773264,-0.036688291,-0.0186,-0.002022344,-0.0234,-0.00040375,-0.0204,-0.006566462,0.0613,0.0158,-0.0282,-0.022806795,-0.016929667,0.005121221,-0.0112,0.0053,-0.013938,0.000837,0.0032,-0.0146,0.0354
31/03/2015,0.001631641,-0.009262222,-0.00673463,-0.008740798,-0.005171707,-0.004269327,0.005484668,0.001319925,-0.001189556,-0.003419534,0.010368951,0.003015629,-0.0079,0.0137,0.001934837,0.005844206,0.014119945,-0.0052,-0.0146,0.00172238,-0.006393997,-0.0037,-0.022623513,-0.0117,0.0115765,-0.0252,-0.016892997,-0.0112,-0.0049,0.0274,0.022383721,0.010231748,0.001364485,0.0009,0.0032,-0.002615,0.008338,0.0307,0.0288,-0.0012
30/04/2015,-0.004488035,-0.01726546,0.005067892,0.020356937,0.006793749,-0.009055187,-0.015039828,0.007955076,-0.018425019,0.010250554,0.006172021,0.002814298,0.0027,-0.025,-0.000299097,-0.00510828,-0.021707506,-0.0061,-0.0014,0.043068329,0.005592228,0.0182,0.044008504,0.0081,-0.00442564,0.012,0.001872352,0.0059,-0.012,-0.0727,-0.033814606,-0.035095438,-0.011979821,0.0006,0.0009,-0.008011,-0.021972,-0.0309,-0.0089,0.0412
31/05/2015,-0.004727082,-0.017158295,0.002582507,0.007311891,0.003782662,-0.008657003,-0.01318889,0.00544695,-0.015702022,0.003230599,-0.013871271,0.000223721,-0.0045,-0.0159,0.002702255,-8.35E-05,0.026697983,-0.0074,0.0049,0.022211944,-0.005118133,-0.0114,-0.03431517,0.0061,0.04317894,-0.0081,-0.005581686,0.0136,0.0178,0.0582,-0.003428449,0.01580592,0.004260159,-0.0179,-0.0025,-0.00612,0.014466,0.0083,-0.0002,0.024
30/06/2015,-0.017325486,-0.037834342,-0.003415829,-0.002935458,-0.003395656,-0.021076751,-0.009625024,0.006371685,-0.028103241,-0.003731486,-0.026184571,-0.000835002,-0.0022,-0.0298,0.002820015,0.003544238,0.019750331,-0.0158,-0.0122,-0.00493346,-0.003410102,-0.0079,-0.024270042,-0.0165,0.02902583,-0.0098,-0.008527555,-0.0153,0.0037,0.0301,0.01972318,-0.001936602,0.025519278,0.0044,0.0109,-0.024461,0.012477,0.029,0.0223,-0.0358
31/07/2015,0.00401414,-0.004550847,-0.012179901,-0.021293374,-0.010361448,-0.000329661,1.54E-05,-0.007246395,0.011301206,-0.009836321,0.00014984,-0.000799287,-0.009,0.0329,0.003145215,0.006360154,0.054933133,-0.0241,-0.0214,0.040904841,0.009759974,-0.0413,-0.057249281,-0.0151,0.00671139,-0.016,0.005426559,0.0154,0.0845,0.0998,0.057461153,0.048782031,0.017380667,0.003,0.0189,-0.027296,0.043509,-0.0455,-0.0327,-0.0493
31/08/2015,-0.008323066,-0.025214716,-0.005955484,-0.012042211,-0.009116622,-0.014993638,0.008384533,0.000739295,-0.008563409,-0.009541159,-0.006092165,-0.00123233,-0.0079,0.0012,0.005162457,0.008994271,-0.015384568,0.0119,0.0068,-0.074252482,0.019305397,0.0277,0.019723706,0.0221,-0.00737752,0.0125,0.010376773,-0.0604,-0.0295,-0.0209,-0.000987817,0.007603257,0.017331164,0.0068,-0.0053,0.01162,0.007586,0.0025,0.0091,0.0151
30/09/2015,0.002335201,-0.010364556,-0.012092828,-0.037828673,-0.011277786,-0.014139143,0.007313843,0.005241399,0.002537233,-0.00912319,-0.000687714,0.001212737,-0.0041,0.0174,0.00516479,0.007106089,0.056467262,-0.0058,-0.0037,-0.054099934,0.055910242,0.0056,-0.025359013,0.0042,0.0083445,0.0007,0.030486254,-0.0307,0.0553,0.0522,0.026840425,0.051477831,0.054816285,0.0177,0.0138,0.003072,0.042729,-0.0279,-0.0186,-0.0317
31/10/2015,0.008030052,0.011478948,0.014051715,0.022966099,0.003185564,0.01503713,-0.006111857,-0.00984779,0.007358475,0.01071546,0.014018905,-0.011063748,0.0073,-0.0053,-4.68E-05,0.002279063,-0.010355709,0.0052,0.0099,0.056185776,-0.01132018,-0.0046,0.005097636,-0.0206,-0.06896217,-0.0068,0.029708882,0.0775,0.0231,-0.0328,-0.013961249,-0.010778636,0.001092995,0.0088,0.0124,0.006524,-0.02314,-0.0207,-0.0134,0.009
30/11/2015,-0.005527847,-0.019830732,-0.000938396,-0.02881989,-0.008757821,-0.014914714,0.013626857,0.002067343,-0.003711557,-0.010511448,-0.009458499,-0.00119968,0.0085,-0.0065,0.003147398,0.010323128,0.013476033,-0.0099,0.0087,0.011574167,-0.033161618,-0.0042,-0.026540005,-0.0004,0.03911356,-0.0007,-0.007608224,0.0056,-0.0157,0.0228,0.011124802,-0.002914419,0.007797092,-0.0275,-0.0058,-0.005479,-0.017097,0.0331,0.0143,0.0008
31/12/2015,-0.012167404,-0.031798104,-0.008991185,-0.02167669,-0.026868149,-0.029794051,0.025200696,-0.012055463,-0.009431465,-0.018221918,-0.011267681,-0.001471934,0.0022,-0.0022,0.00078884,0.018781629,0.025832101,-0.0002,0.0073,-0.02633764,0.013916286,-0.0261,-0.035088482,0.0058,-0.00112737,-0.0245,0.001062118,-0.0217,0.0294,0.0336,0.000122132,0.037072529,0.014586853,0.005,0.0028,0.00328,0.029435,-0.0299,-0.006,0.0115
31/01/2016,0.001410049,-0.022404842,-0.026667118,-0.021846332,-0.019165751,-0.025708694,0.018604218,-0.014566943,0.001562749,-0.016772489,-0.037391311,0.001752616,-0.0409,0.0475,0.00248993,0.021573531,0.00721431,0.0308,0.0063,-0.110217856,0.101062034,0.0209,-0.0063163,0.0278,-0.03364568,-0.011,0.034082947,-0.0577,0.0445,0.0144,0.007601473,0.05884538,0.075211093,0.0282,-0.0143,0.027736,0.053293,-0.0347,-0.0124,-0.0285
29/02/2016,0.008551191,0.012975382,-0.003838059,-0.003550689,-0.000685066,0.009681368,0.000322039,-0.00451171,0.016261558,0.007530461,0.007592517,-0.011793638,-0.0062,0.0293,0.00615601,0.00400807,-0.00639932,0.0202,-0.009,-0.084299069,0.030082711,-0.0057,0.022102142,-0.0008,-0.02872421,0.0067,0.027747847,-0.0007,-0.0056,-0.0438,-0.0366913,0.013915795,0.021959307,0.0325,0.0106,0.017188,0.020303,0.0088,0.0326,-0.0093
31/03/2016,0.030982024,0.068660641,0.029467836,0.019534806,0.017770919,0.056628185,-0.033636545,0.025266659,0.029894533,0.033949186,0.012581395,0.006282032,0.0426,-0.0005,-0.001469212,-0.016613765,-0.024139745,-0.0008,-0.0037,0.041836593,-0.008098517,0.0119,0.071285115,-0.0162,-0.02168916,0.0411,0.004840953,0.0696,0.0188,-0.0501,-0.012708215,-0.028200269,-0.022849193,0.0077,0.0041,-0.007057,-0.021273,0.0107,-0.0006,0.0154
30/04/2016,0.017836076,0.045086211,0.022332927,0.023551593,0.021701816,0.037132059,-0.018864705,0.015927578,0.016243591,0.017154757,-0.034128489,0.008869417,0.0199,-0.0055,-0.000882162,-0.010002987,-0.026070243,0.019,0.0194,0.063852495,-0.034023655,0.0328,0.085450479,0.0009,-0.01045015,0.0494,-0.012482348,0.0091,-0.0356,-0.0602,-0.028587108,-0.081781419,-0.050265071,-0.0297,-0.0128,0.012916,-0.072338,0.0123,-0.003,0.0042
31/05/2016,0.000173169,0.002211688,-0.000781088,0.006411241,0.005692174,0.006129202,-0.004188276,-0.001686969,-0.003731346,0.002926888,0.003556464,0.009186718,-0.0066,0.0081,0.00107828,-0.000723719,0.022371627,-0.0248,-0.0134,0.018677197,-0.020976455,-0.0166,-0.036970202,-0.0047,0.01760053,-0.0222,-0.010915942,0.0178,0.0229,0.0142,-0.027105774,0.017752126,0.00548577,-0.0109,0.0076,-0.022596,0.009368,-0.0061,-0.0076,0.0011
30/06/2016,0.021454523,0.035476834,-0.010454111,-0.012817702,0.008353472,0.021677856,0.018871897,0.007530697,0.026653172,-0.000737722,0.000388384,0.00463786,-0.0213,0.0589,-0.000530208,0.003962358,0.028996432,0.0194,0.0071,-0.080777953,0.021021914,-0.0148,-0.006428504,0.0013,-0.01536882,0.014,-0.005879274,-0.0005,0.0457,0.0413,0.032601684,0.025440667,0.007749919,0.014,-0.0111,0.004911,0.00273,0.0045,0.0067,0.0144
31/07/2016,0.015848707,0.025658687,0.011304458,0.008821624,0.004851461,0.022720545,0.019279049,-0.001021902,0.022590269,-0.003292013,-0.018606231,0.001001419,0.0164,0.0079,-0.002280003,-0.000250428,0.023358235,-0.0118,-0.01,0.061149273,-0.020481397,-0.0132,-0.018600689,-0.009,0.03289641,-0.0022,-0.002869265,0.0395,-0.0012,-0.0334,-0.010545492,-0.011568148,-0.000576032,0.0126,0.0242,-0.021887,-0.005212,0.0248,-0.002,0.0453
31/08/2016,0.004373223,0.01397845,0.012589319,0.017677157,0.011384772,0.013624895,0.008310132,0.003925291,0.003873622,0.006054774,0.003194714,0.001024862,0.0156,-0.0142,0.000778826,0.003174407,-0.018487968,-0.0034,0.0062,0.076912222,-0.007482036,0.0318,0.013760985,0.0281,-0.0055065,0.0069,0.010274616,0.0049,-0.0448,-0.0349,-0.010772815,-0.032835292,0.001558165,-0.0185,-0.0153,-0.002301,-0.023922,0.0168,0.0121,-0.0035
30/09/2016,-0.001646069,-0.00651067,0.000425765,0.013089116,0.003819331,-0.002440666,-0.006092397,0.001865789,-0.009702713,0.006913139,0.004727158,0.002323702,0.0005,-0.0126,0.001169128,0.001725798,-0.00164573,0.0003,0.0049,-0.032219348,-0.030923635,-0.0124,-0.003342925,0.007,0.01149934,0.0176,-0.000310006,0.0025,-0.0176,0.0019,0.03922935,-0.021461235,-0.031231832,-0.0221,-0.0159,0.002118,-0.030768,0.0185,0.0079,0.0003
31/10/2016,-0.008190447,-0.011883089,0.008147763,0.014372844,0.006722742,-0.008895978,-0.011923376,0.003001891,-0.017337565,0.008661234,-0.011256113,0.004122979,0.0051,-0.0316,0.002126899,0.007118009,0.010967115,0.0028,-0.0049,0.062423898,0.042512752,0.0409,0.026463068,0.0068,0.01174703,-0.0097,0.020137446,-0.0202,-0.0035,0.0059,-0.013634209,0.009321148,0.026307904,0.0093,-0.0021,0.008679,0.030147,-0.0402,-0.0154,0.0255
30/11/2016,-0.024199143,-0.032607003,0.012682959,0.019507771,0.007902039,-0.014287333,-0.021208681,-0.001162735,-0.035210657,0.01138673,-0.025848845,-0.00262949,0.0089,-0.0601,0.005047898,0.000366167,-0.016242081,0.037,0.0101,0.134409436,0.016925629,0.0821,0.05222865,0.0266,-0.00283601,0.0218,0.02713143,0.0486,-0.0298,-0.0462,0.023165162,-0.056142699,0.003785242,-0.0018,0.0194,0.029811,-0.009677,0.0707,0.0313,0.003
31/12/2016,0.007973986,0.020010524,0.009683078,0.012229401,0.005787582,0.014935859,0.008411583,0.006696619,0.009562464,0.003469587,0.01513678,-9.42E-05,0.0116,-0.0058,-0.00033885,-0.000557642,0.037494234,-0.0023,-0.0053,0.057816088,0.045126797,0.0353,0.027866613,0.0105,-0.01511526,-0.0272,-0.000416104,0.0182,0.0263,-0.0026,-0.016834861,-0.009826441,0.014979401,0.0122,0.0098,-0.002465,0.015381,0.0041,0.0245,-0.0118
31/01/2017,0.004110474,0.007673052,0.002288928,0.008025454,0.005346368,0.002907395,-0.000465521,0.002662201,0.000126133,0.001111682,0.00151303,0.003922097,-0.0064,0.004,0.001049942,-4.82E-05,0.000792739,-0.0099,-0.0067,0.007494994,-0.03989731,-0.0275,-0.00546143,-0.0126,0.02120238,-0.0127,-0.006540443,0.0194,0.0051,-0.0093,-0.01652043,0.000915437,-0.024318059,-0.0049,0.0051,-0.020241,-0.013102,-0.0146,-0.0189,0.0334
28/02/2017,0.011044718,0.013618638,0.006266122,0.000558003,0.003349885,0.012354818,-0.013010398,-0.003276137,0.013286652,0.003380241,0.001502562,-0.001632504,0.0075,0.0133,0.001367553,-0.001205722,0.018876389,-0.0183,-0.0004,0.034665334,-0.00389553,-0.0167,-0.017434036,-0.0049,-0.02598788,-0.0333,0.006650575,0.0357,0.0266,-0.0165,-0.013421149,0.010998031,0.013120966,0.0047,0.0069,-0.022401,0.020078,-0.0222,-0.013,-0.0106
31/03/2017,-0.002862289,-0.008746001,-0.004333765,0.001184922,0.001143923,-0.005386863,0.003704076,-0.001592243,-0.007800544,-0.000151009,0.007843051,0.000580583,-0.0022,-0.0044,0.00102908,0.00055956,0.013307863,-0.0094,-0.0085,-0.013898821,-0.001209885,-0.0335,-0.026045722,-0.0175,-0.03525549,-0.0123,-0.005451297,0.0017,0.0178,-0.0102,0.016607738,0.024831306,0.008289174,0.0061,0.0011,-0.012933,0.019,0.0074,0.0067,-0.0085
30/04/2017,0.009916515,0.011450089,0.002056305,0.000321005,-0.000674097,0.006985516,-0.005902648,-0.000502967,0.010252912,-8.45E-05,0.007010449,-0.000781578,0.0031,0.0142,0.000708093,-0.001016959,0.02048458,-0.016,-0.0071,-0.007280267,0.006444072,-0.0213,-0.025900609,-0.0097,-0.02146815,-0.0364,-0.003215594,0.0109,0.0215,0.0048,0.007214123,0.024862018,0.023404146,0.019,0.0116,-0.015687,0.010155,0.0048,0.0072,-0.021
31/05/2017,0.011102981,0.016656775,0.003705275,-0.003886059,-0.000507059,0.011774998,-0.007935757,-0.000928265,0.016311325,-0.003781066,-0.011826387,-0.001162772,0.0068,0.0153,3.89E-05,0.000974519,0.023098759,-0.0179,-0.009,-0.021416914,0.00718586,-0.0378,-0.04783898,-0.0147,-0.03528686,-0.0265,-0.005183451,0.0106,0.0263,0.0148,0.014991028,0.040056307,0.023570548,0.0095,0.0074,-0.015589,0.013156,-0.0306,-0.0131,-0.0337
30/06/2017,0.001553316,0.003025687,0.002783669,-0.002464942,7.49E-05,0.006891981,0.004519991,-0.007499526,0.008013008,-0.004199516,-0.008288188,-0.00199655,0.0118,-0.0016,0.00329955,0.003060731,-0.000210905,0,0.0156,0.059918886,-0.021815604,0.0148,0.017143543,0.0099,0.0320829,-0.0065,-0.00216959,0.0078,-0.0192,-0.0009,-0.006470425,-0.026719707,-0.013786403,-0.0222,-0.0025,-0.005345,-0.013136,0.0258,0.0132,0.0408
31/07/2017,0.006819505,0.004368729,0.007788472,0.002261376,0.000234664,0.002399007,0.00188097,0.003441071,0.002382097,0.001105543,0.004922535,-0.000643033,0.0087,-0.0033,0.000483757,-0.001348953,0.001830071,-0.002,-0.0011,0.01085131,-0.011920422,-0.0031,-0.002166681,0.0026,0.03251108,0.0061,0.000593477,0.0187,0.0052,0.0168,0.008631763,0.00069694,-0.007797681,-0.0064,-0.0059,-0.004273,0.015285,-0.0169,-0.0076,0.02
31/08/2017,0.006303485,0.010320144,-0.007907738,-0.010627354,-0.001227632,0.006349035,0.009081071,-0.004953466,0.009829783,-0.00327256,0.00224498,0.006424926,-0.0136,0.0282,0.001899901,0.000955928,-0.00178697,-0.0238,-0.0141,-0.018498759,-0.016099786,-0.0209,-0.027064364,-0.0011,-0.02417734,-0.0193,-0.011034509,0.0016,0.0333,0.0326,0.012078716,0.026037241,-0.003283118,0.0014,0.0068,-0.028801,0.0039,-0.0182,-0.024,-0.0035
30/09/2017,-0.001832327,-0.000712379,0.011388078,0.010787153,0.002393162,0.003880556,-0.002476281,0.006179804,-0.001252701,0.002398676,0.00862202,-0.004778125,0.0168,-0.0214,0.000930046,-0.002080649,-0.0018949,0.0169,0.0024,0.053535558,0.006430249,0.0314,0.02233637,-0.0058,-0.01586486,0.0061,0.007600073,0.0251,0.0022,-0.0132,-0.020164659,-0.022039025,-0.00450192,-0.0147,-0.0018,0.031399,0.004384,0.0478,0.0228,0.0281
31/10/2017,0.003102523,0.007599599,0.005305745,-0.001471235,0.003188668,0.005717815,0.003523823,0.004196174,0.006074621,-0.001312869,0.003834083,0.001852682,0.0089,-0.0022,0.000504727,0.00106156,0.002777808,-0.0325,-0.0262,0.033399211,0.012709945,0.002,-0.024796016,-0.0058,-0.04816146,-0.0182,-0.005970819,0.0225,0.018,0.0427,0.01067368,0.03103439,0.021696829,0.0093,0.0119,-0.033035,0.013832,-0.0194,-0.014,-0.0074
30/11/2017,-0.002526579,0.003163328,-0.0021759,-0.002744396,-3.27E-05,0.004075379,0.005375693,1.23E-05,0.003976891,-0.001950187,-0.000121608,0.002849743,-0.0016,0.0027,0.00302349,0.002624359,0.020058603,-0.0005,-0.009,0.016024799,0.049873511,-0.0003,-0.001173745,-0.009,-0.01579977,0.0073,0.013473744,0.0312,0.0404,-0.0087,0.005848991,0.016260638,0.022512371,0.0316,0.0255,-0.004945,0.018841,-0.0033,-0.0116,0.0042
31/12/2017,0.0080527,0.018001185,0.00471975,-0.007758836,0.000283775,0.014881177,0.014741447,-0.001585372,0.018930055,-0.006425055,-0.006122179,-0.001594614,0.0154,0.0094,0.000476898,-0.001057436,0.004510995,0.0169,-0.0016,0.027478197,-0.011229274,0.0006,0.01674674,-0.0095,0.05079347,0.0206,0.008590145,0.0106,0.0028,-0.0154,-0.001257916,-0.007162363,-0.016731691,0.0074,0.0213,0.017398,0.003396,-0.0107,-0.0203,-0.0076
31/01/2018,-0.008836428,-0.001673558,0.010444758,0.02002937,0.007491925,0.001810809,-0.007174116,0.00709923,-0.010521535,0.00670426,0.005259863,2.65E-05,0.0072,-0.0324,-0.0015011,-0.001589779,-0.000423226,-0.0096,-0.0018,0.052261332,-0.012825193,-0.0129,-0.026587587,-0.0115,0.00722208,-0.0192,0.006323507,0.0557,0.0359,0.0405,0.029919354,0.023744967,0.009143548,-0.0076,0.0136,-0.012902,-0.012838,-0.0318,-0.0383,0.0066
28/02/2018,-0.016427539,-0.025036323,-0.003999327,0.004590634,0.007446907,-0.016971827,-0.022844331,0.002085729,-0.02771614,0.011761814,-0.009662067,0.00566352,-0.0089,-0.0235,0.000470948,-2.34E-05,-0.019628109,-0.0237,-0.0052,-0.029388511,-0.004055502,-0.0104,-0.031662473,-0.0011,0.0501374,-0.0343,-0.005506655,-0.0365,-0.0312,0.0358,0.012996515,0.012373005,0.01722134,0.0052,0.0019,-0.016976,-0.007706,0.0032,-0.0022,-0.0237
31/03/2018,0.000487014,0.004586543,-0.010800764,-0.008596789,-0.000563498,0.002621632,0.00451608,-0.00192349,0.004858038,-0.003227452,0.002769873,0.001296175,-0.0135,0.0248,0.001524083,-0.001188834,0.024813031,0.0001,-0.0022,-0.059912959,-0.022746256,-0.0021,0.008503471,-0.0008,0.00293469,0.0195,-0.004400326,-0.0235,-0.0034,-0.0113,-0.00275834,-0.001098952,-0.002465962,-0.0046,-0.006,-0.001097,0.001503,0.0359,0.0459,0.0032
30/04/2018,-0.00857943,-0.012866231,0.005097976,0.010957741,0.004530181,-0.006442968,0.002617571,0.00184601,-0.01689009,0.002809833,0.008581343,-0.000101036,-0.0023,-0.0189,0.000662077,0.000216113,0.000861867,0.013,0.0112,0.006984023,-0.021255917,0.0054,0.021452108,-0.007,0.00554331,0.0284,0.003970113,0.0028,0.0379,0.0036,-0.00721983,-0.026036998,-0.014011066,-0.0242,0.0004,0.015853,-0.000317,0.0093,0.0202,-0.0078
31/05/2018,0.00387681,0.00167164,-0.004753311,-0.006099124,0.001407907,-0.001053451,-0.001138709,0.00245256,2.73E-05,0.002130899,0.002708379,0.001291294,-0.0024,0.015,0.000797224,0.00045861,0.006282694,-0.015,-0.0105,-0.018750173,-0.022095215,-0.032,-0.032718356,-0.0219,0.07106565,-0.0023,-0.020165916,0.0265,0.0114,0.0389,0.017745824,0.009989376,-0.005813128,-0.0204,-0.0058,-0.01085,-0.018754,0.0473,0.0389,-0.001
30/06/2018,-0.006848778,-0.012001635,-0.007965707,0.006344223,0.001493298,-0.00518715,0.005274415,0.000704568,-0.013312939,0.003198293,-0.00064727,0.001108032,-0.0131,-0.0007,0.001602373,0.00093782,0.024080701,0.0024,0.0028,-0.012960222,-0.011879772,-0.0234,0.002131014,-0.0184,-0.02273261,0.0092,-0.004928876,0.0048,0.0409,-0.0235,0.007433265,0.004171448,0.007423285,0.0079,0.0014,-0.003932,0.014068,0.008,0.0175,0.0063
